"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"1088","C1yr_B2yr",0.079186147108303,"Otu0003",0.0015796597441763,0.00364799120777404,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.146195829143081","0.119473476457715","0.0485542969140171","0.026469411625646"
"1089","C1yr_B2yr",0.0784606615830951,"Otu0009",8.29176019870904e-05,0.000278707332333571,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0177886002886003","0.0234816415315859","0.119444477207732","0.0676886655177528"
"1090","C1yr_B2yr",0.054649533312928,"Otu0007",0.294460397138479,0.400516048650219,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0723878525250512","0.0689358072159093","0.0528496090719949","0.0630503993298843"
"1091","C1yr_B2yr",0.043197022169454,"Otu0008",0.0909916249391131,0.143883308401258,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.077270197275817","0.0984891586447006","0.0332032743718127","0.0199065812694061"
"1092","C1yr_B2yr",0.022720975600919,"Otu0012",0.0117424790144811,0.0226726963226974,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0152803545660689","0.0259225181509506","0.0331947012377793","0.0193660270279446"
"1093","C1yr_B2yr",0.0199888535092609,"Otu0014",0.30430505200602,0.4108598178504,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0263630630294067","0.0465620323870345","0.0237618580963574","0.019778952684734"
"1094","C1yr_B2yr",0.0187319958259471,"Otu0021",0.000771720889516656,0.00190555696565267,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0255005766152189","0.0255800682501093","0.00167508417508418","0.00391221305816564"
"1095","C1yr_B2yr",0.017967906800931,"Otu0013",8.22514360291914e-05,0.000277193815909401,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0255161495697113","0.0149549193904","0.00256855319447367","0.00639657988335375"
"1096","C1yr_B2yr",0.016330024390666,"Otu0019",0.00191773741324706,0.00420200484404305,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0.0221056460642539","0.0189100256635319","0.00342765972368329","0.0091436418483764"
"1097","C1yr_B2yr",0.014887894225583,"Otu0011",0.0941078530272386,0.148391788196872,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0160369049212937","0.0179925892362382","0.00942387264184024","0.021711869473291"
"1098","C1yr_B2yr",0.013044398852241,"Otu0010",0.857031993883508,0.897038536383832,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0271278537941975","0.0200346348996427","0.0221377887950973","0.0113305462001037"
