"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"76","A8w_B2yr",0.170837226503405,"Otu0005",0.00906076136661405,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.343325886641206","0.173844088030804"
"77","A8w_B2yr",0.0811438012024129,"Otu0003",0.00869101106369745,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.162976055985924","0.0573961598182172"
"78","A8w_B2yr",0.0646610312932461,"Otu0002",0.00899859991073017,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.129870768416351","0.0642674289153932"
"79","A8w_B2yr",0.042368446023792,"Otu0016",0.00887491968315611,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0853176863515209","0.0778548819369101"
"80","A8w_B2yr",0.020259769371444,"Otu0006",0.195138687790827,0.273303484300879,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.040636488181131","0.0881461063639249"
"81","A8w_B2yr",0.014803804017002,"Otu0011",0.142326870148403,0.20808021951521,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.029757610114753","0.0339115482224305"
"82","A8w_B2yr",0.013547852002245,"Otu0015",0.0151081655439713,0.0342396754011465,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0272603067010962","0.0223902990184407"
"83","A8w_B2yr",0.0118398083872471,"Otu0017",0.0455002638963585,0.081835007007839,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0235690235690236","0.0408227463063372","0","0"
"84","A8w_B2yr",0.0109772066624859,"Otu0008",0.0243775679461657,0.0493473035347483,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0220250979179551","0.0172510823833458"
"85","B8w_C8w",0.416973809388431,"Otu0001",0.04630159491511,0.0826814194912679,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00333333333333333","0.00577350269189626","0.792794612794613","0.155108939514681"
"86","B8w_C8w",0.192890792031445,"Otu0008",0.121335250358482,0.183841288421942,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.363333333333333","0.466940395910799","0","0"
"87","B8w_C8w",0.146194360560168,"Otu0002",0.486674139509296,0.572557811187406,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.253333333333333","0.413077878048841","0.0866666666666667","0.150111069989303"
"88","B8w_C8w",0.119785838160493,"Otu0003",0.0431144467830754,0.080437400714693,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.227920792079208","0.342808867755464","0.00333333333333333","0.00577350269189626"
"89","B8w_C8w",0.033632161159259,"Otu0017",0.0721981977016578,0.116546217549551,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0066006600660066","0.0114326785978144","0.0704377104377104","0.0563858373181575"
"90","B8w_C8w",0.030525787135703,"Otu0010",0.79625341473764,0.841705512407653,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0561056105610561","0.0971777680814222","0.00333333333333333","0.00577350269189626"
"91","B8w_C8w",0.022342919652959,"Otu0005",0.268285883677117,0.363531007692571,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0463366336633663","0.0466996233191991","0.0133333333333333","0.023094010767585"
"92","B8w_C8w",0.0111567518392129,"Otu0006",0.79625341473764,0.841705512407653,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0198019801980198","0.0342980357934431","0.00333333333333333","0.00577350269189626"
"93","B8w_A1yr",0.246364441103618,"Otu0008",0.556203520337781,0.642267344500902,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.363333333333333","0.466940395910799","0.0701699663516349","0.085332840390883"
"94","B8w_A1yr",0.219003181444779,"Otu0002",0.612477538510821,0.694418977903425,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.253333333333333","0.413077878048841","0.217132666874935","0.114899335865776"
"95","B8w_A1yr",0.218991558932327,"Otu0003",0.385200307924225,0.471426004813801,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.227920792079208","0.342808867755464","0.358446330734731","0.0711455187617989"
"96","B8w_A1yr",0.06111056835051,"Otu0011",0.00869101106369745,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0872423060654023","0.0336710137902513"
"97","B8w_A1yr",0.0499946877091529,"Otu0010",0.380455125250389,0.471426004813801,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0561056105610561","0.0971777680814222","0.0414835672892504","0.0232931982573276"
"98","B8w_A1yr",0.0323996362776571,"Otu0005",0.00163788749406258,0.0101104166300159,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0463366336633663","0.0466996233191991","0.00168350168350168","0.00583182090090531"
