"","Comparison","SIMPER","OTU"
"492590","A8w_B2w",0.0727042882842583,"Otu000001"
"492591","A8w_B2w",0.070742927163998,"Otu000003"
"492592","A8w_B2w",0.040319268671171,"Otu000013"
"492593","A8w_B2w",0.038296692346015,"Otu000006"
"492594","A8w_B2w",0.031364084002429,"Otu000016"
"492595","A8w_B2w",0.025928760983247,"Otu000010"
"492596","A8w_B2w",0.025026640058713,"Otu000025"
"492597","A8w_B2w",0.025008002125254,"Otu000017"
"492598","A8w_B2w",0.022135282049833,"Otu000015"
"492599","A8w_B2w",0.014804886816438,"Otu000009"
"492600","A8w_B2w",0.014629355235724,"Otu000018"
"492601","A8w_B2w",0.013495632444973,"Otu000170"
"492602","A8w_B2w",0.011839485108963,"Otu000034"
"510833","A8w_B4w",0.06450131184869,"Otu000001"
"510834","A8w_B4w",0.053534045406446,"Otu000003"
