"","Comparison","SIMPER","OTU"
"29710","C8w_B2yr",0.032962169768624,"Otu00012"
"29711","C8w_B2yr",0.032832006670193,"Otu00003"
"29712","C8w_B2yr",0.029538367630463,"Otu00015"
"29713","C8w_B2yr",0.016959238647609,"Otu00009"
"29714","C8w_B2yr",0.016204669103052,"Otu00032"
"29715","C8w_B2yr",0.015318097644762,"Otu00016"
"29716","C8w_B2yr",0.0150823727203681,"Otu00035"
"29717","C8w_B2yr",0.011669260372458,"Otu00027"
"29718","C8w_B2yr",0.0109843162658531,"Otu00145"
"29719","C8w_B2yr",0.010252028514797,"Otu00393"
"29720","C8w_B2yr",0.010252028514796,"Otu00529"
"31186","A1yr_A2yr",0.102458596569641,"Otu00004"
"31187","A1yr_A2yr",0.097024259978667,"Otu00001"
"31188","A1yr_A2yr",0.075608478995177,"Otu00002"
"31189","A1yr_A2yr",0.071596511776373,"Otu00008"
"31190","A1yr_A2yr",0.066981260961817,"Otu00003"
"31191","A1yr_A2yr",0.061241179475543,"Otu00007"
"31192","A1yr_A2yr",0.06116761345219,"Otu00005"
"31193","A1yr_A2yr",0.052864414426691,"Otu00006"
"31194","A1yr_A2yr",0.051995186438126,"Otu00011"
"31195","A1yr_A2yr",0.0480128522563591,"Otu00019"
"31196","A1yr_A2yr",0.0331326052516,"Otu00015"
"31197","A1yr_A2yr",0.0293809356436909,"Otu00010"
"31198","A1yr_A2yr",0.0244956185578961,"Otu00013"
"31199","A1yr_A2yr",0.022166349017523,"Otu00012"
"31200","A1yr_A2yr",0.0195097819418879,"Otu00027"
"31201","A1yr_A2yr",0.0183648972188201,"Otu00016"
"31202","A1yr_A2yr",0.01737846858541,"Otu00022"
"31203","A1yr_A2yr",0.014094680090369,"Otu00014"
"31204","A1yr_A2yr",0.01287030429964,"Otu00028"
"31205","A1yr_A2yr",0.011292008870785,"Otu00020"
"31206","A1yr_A2yr",0.011027392449935,"Otu00021"
"32671","A1yr_C1yr",0.122579940755862,"Otu00009"
"32672","A1yr_C1yr",0.096508983688865,"Otu00001"
"32673","A1yr_C1yr",0.085107105651434,"Otu00008"
"32674","A1yr_C1yr",0.070390076766099,"Otu00003"
"32675","A1yr_C1yr",0.056224079976959,"Otu00002"
"32676","A1yr_C1yr",0.055681825583025,"Otu00005"
"32677","A1yr_C1yr",0.052033021133596,"Otu00007"
"32678","A1yr_C1yr",0.036647862454401,"Otu00025"
"32679","A1yr_C1yr",0.032989873396145,"Otu00015"
"32680","A1yr_C1yr",0.0305264026212539,"Otu00013"
"32681","A1yr_C1yr",0.025566954697769,"Otu00006"
"32682","A1yr_C1yr",0.022374290031923,"Otu00027"
"32683","A1yr_C1yr",0.0221884156372689,"Otu00026"
"32684","A1yr_C1yr",0.021151254395894,"Otu00011"
"32685","A1yr_C1yr",0.019587845204701,"Otu00022"
"32686","A1yr_C1yr",0.0191322861168099,"Otu00016"
"32687","A1yr_C1yr",0.017107575748959,"Otu00018"
"32688","A1yr_C1yr",0.0166803442000549,"Otu00010"
"32689","A1yr_C1yr",0.01621165745217,"Otu00014"
"32690","A1yr_C1yr",0.014585719243415,"Otu00012"
"32691","A1yr_C1yr",0.012452956665264,"Otu00020"
"32692","A1yr_C1yr",0.011950776456105,"Otu00021"
"32693","A1yr_C1yr",0.0108663704060999,"Otu00030"
"32694","A1yr_C1yr",0.010097145282819,"Otu00034"
"34156","A1yr_C2yr",0.128551057413448,"Otu00004"
"34157","A1yr_C2yr",0.092533070689441,"Otu00002"
"34158","A1yr_C2yr",0.077686975951256,"Otu00001"
"34159","A1yr_C2yr",0.07416500831851,"Otu00008"
"34160","A1yr_C2yr",0.063438436808594,"Otu00007"
"34161","A1yr_C2yr",0.063434990834864,"Otu00003"
"34162","A1yr_C2yr",0.061650870281311,"Otu00005"
"34163","A1yr_C2yr",0.0396735965974661,"Otu00011"
"34164","A1yr_C2yr",0.03468455711398,"Otu00006"
"34165","A1yr_C2yr",0.0343214409053429,"Otu00015"
"34166","A1yr_C2yr",0.030435013654861,"Otu00010"
"34167","A1yr_C2yr",0.025374492773198,"Otu00013"
"34168","A1yr_C2yr",0.0222386633169409,"Otu00016"
"34169","A1yr_C2yr",0.0202095336592221,"Otu00027"
"34170","A1yr_C2yr",0.017826170434581,"Otu00022"
"34171","A1yr_C2yr",0.0146002579781059,"Otu00014"
"34172","A1yr_C2yr",0.013965908855131,"Otu00012"
"34173","A1yr_C2yr",0.012688147997565,"Otu00019"
"34174","A1yr_C2yr",0.011697022327816,"Otu00020"
"34175","A1yr_C2yr",0.0110245854951849,"Otu00021"
"34176","A1yr_C2yr",0.0105719812174441,"Otu00032"
"35641","A1yr_B1yr",0.113297307430322,"Otu00005"
"35642","A1yr_B1yr",0.112796918981711,"Otu00001"
"35643","A1yr_B1yr",0.099700851888022,"Otu00003"
"35644","A1yr_B1yr",0.095074337209251,"Otu00008"
"35645","A1yr_B1yr",0.067375411034887,"Otu00002"
"35646","A1yr_B1yr",0.057707522183891,"Otu00007"
"35647","A1yr_B1yr",0.040375239780127,"Otu00015"
"35648","A1yr_B1yr",0.0322408024668051,"Otu00013"
"35649","A1yr_B1yr",0.031860728800427,"Otu00006"
"35650","A1yr_B1yr",0.026608200737294,"Otu00031"
"35651","A1yr_B1yr",0.026571877674793,"Otu00014"
"35652","A1yr_B1yr",0.026173905840155,"Otu00027"
"35653","A1yr_B1yr",0.023098232619659,"Otu00022"
"35654","A1yr_B1yr",0.0201949863811169,"Otu00016"
"35655","A1yr_B1yr",0.0175042981968341,"Otu00010"
"35656","A1yr_B1yr",0.017058466854885,"Otu00012"
"35657","A1yr_B1yr",0.016324450850445,"Otu00004"
"35658","A1yr_B1yr",0.013487139891924,"Otu00020"
"35659","A1yr_B1yr",0.012604034781718,"Otu00018"
"35660","A1yr_B1yr",0.012271405771056,"Otu00021"
"35661","A1yr_B1yr",0.010182876854573,"Otu00011"
"37126","A1yr_B2yr",0.0730809364935198,"Otu00011"
"37127","A1yr_B2yr",0.0695478192461922,"Otu00006"
"37128","A1yr_B2yr",0.066352345131689,"Otu00008"
"37129","A1yr_B2yr",0.065321488225423,"Otu00004"
"37130","A1yr_B2yr",0.062653319503204,"Otu00001"
