"","Comparison","SIMPER","OTU"
"2658","C1yr_B2yr",0.157682439146022,"Otu0003"
"2659","C1yr_B2yr",0.100405285705072,"Otu0002"
"2660","C1yr_B2yr",0.065693090433061,"Otu0016"
"2661","C1yr_B2yr",0.0447691277371479,"Otu0006"
"2662","C1yr_B2yr",0.040401504901603,"Otu0010"
"2663","C1yr_B2yr",0.039175601157287,"Otu0008"
"2664","C1yr_B2yr",0.039099954091662,"Otu0011"
"2665","C1yr_B2yr",0.035809569696528,"Otu0013"
"2666","C1yr_B2yr",0.0280483505395049,"Otu0012"
"2667","C1yr_B2yr",0.026012816161426,"Otu0025"
"2668","C1yr_B2yr",0.017148101468504,"Otu0007"
"2669","C1yr_B2yr",0.0168960605988651,"Otu0015"
"2670","C1yr_B2yr",0.013423899657949,"Otu0014"
"2671","C1yr_B2yr",0.012770304976136,"Otu0018"
"2672","C1yr_B2yr",0.0115304347159361,"Otu0009"
"2673","C1yr_B2yr",0.010426434557043,"Otu0023"
"2740","C2yr_B1yr",0.282207848396855,"Otu0005"
"2741","C2yr_B1yr",0.188182741357766,"Otu0003"
"2742","C2yr_B1yr",0.107057998974719,"Otu0002"
"2743","C2yr_B1yr",0.063227162692845,"Otu0006"
"2744","C2yr_B1yr",0.04821076352931,"Otu0016"
"2745","C2yr_B1yr",0.048082852125066,"Otu0011"
"2746","C2yr_B1yr",0.040935262451043,"Otu0013"
"2747","C2yr_B1yr",0.0401225063256591,"Otu0025"
"2748","C2yr_B1yr",0.037323269491384,"Otu0010"
"2749","C2yr_B1yr",0.024442185360712,"Otu0008"
"2750","C2yr_B1yr",0.015807460606689,"Otu0015"
"2751","C2yr_B1yr",0.0148236341079669,"Otu0012"
"2752","C2yr_B1yr",0.0112806079495891,"Otu0014"
"2753","C2yr_B1yr",0.0112697791494499,"Otu0018"
"2754","C2yr_B1yr",0.01070886734244,"Otu0023"
"2823","C2yr_B2yr",0.263993505216764,"Otu0005"
"2824","C2yr_B2yr",0.125430866506165,"Otu0003"
"2825","C2yr_B2yr",0.099214348766622,"Otu0002"
"2826","C2yr_B2yr",0.0919338675148471,"Otu0006"
"2827","C2yr_B2yr",0.074072454850465,"Otu0016"
"2828","C2yr_B2yr",0.0389662339204769,"Otu0011"
"2829","C2yr_B2yr",0.0375601894848601,"Otu0025"
"2830","C2yr_B2yr",0.031449547786923,"Otu0008"
